_id,AfterCount,AfterCountStr,AverageScore,GoodRate,CommentCount,cn,product_category,product_detail,product_detail_url,product_id,product_price,product_shop_name,product_shop_url,type
2883267 ,23111,2.3万+,5,0.99,649253,jd,空调,"京东超市	
美的（Midea）1.5匹 智弧 智能 静音 光线感应 定速冷暖 壁挂式卧室空调挂机 KFR-35GW/WDAD3@
								【20点金靖直播间抽999大额券】高密度银离子滤网高效呵护全家健康！热干燥清洁，减少细菌滋生！还空调干净的“肺”！APP远程控制！查看一级节能高性价爆款",//item.jd.com/2883267.html,2883267,"￥1,799.00",美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
2883289 ,37143,3.7万+,5,0.99,645048,jd,空调,"京东超市	
美的（Midea）1匹 变频 智弧 冷暖 智能壁挂式卧室空调挂机 KFR-26GW/WDAA3@
								【20点金靖直播间抽999大额券】3期免息！高密度银离子滤网呵护全家健康，减少细菌滋生，还空调干净的“肺”！0.5度精准调温！查看一级节能高性价爆款",//item.jd.com/2883289.html,2883289,"￥1,799.00",美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
2913997 ,502,500+,5,0.99,364299,jd,薯片,"京东超市	
盼盼 零食薯片 膨化食品 麦香鸡味块多口味60g*3
								【517吃货盛宴】味你而来，美味挡不住，爆款零食满199减100。点我把美食和幸福装进口袋~",//item.jd.com/2913997.html,2913997,￥12.90,盼盼京东自营旗舰店,//mall.jd.com/index-1000014497.html?from=pc,食品
2943313 ,2820,2800+,5,0.99,278568,jd,冰箱,"美的(Midea)226升 三门冰箱家用小型抗菌保鲜风冷无霜冷藏冷冻电子控温节能省电 BCD-226WTM(E)
								【18点-22点购冰冷瓜分5万元京豆】领券每满300减30,到手不高于1699!防止99.99%细菌滋生,四档调节,满足不同需求!中门变温【果润系列新品上市】",//item.jd.com/2943313.html,2943313,"￥1,879.00",美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
2953431 ,91,90+,5,0.98,25216,jd,电脑包,"新秀丽（Samsonite）手提斜跨电脑包MacBook苹果笔记本13.3或14英寸BP5黑色
								新秀丽（Samsonite）手提斜跨电脑包MacBook苹果笔记本13.3或14英寸BP5黑色",//item.jd.com/2953431.html,2953431,￥127.00,新秀丽数码京东自营旗舰店,//mall.jd.com/index-1000001215.html?from=pc,包
2963525 ,1130,1100+,5,0.99,538440,jd,眉笔,"京东超市	
卡姿兰（Carslan）自然塑形眉笔（防水防汗 防晕染 持久 显色 新老包装随机发货）03#烟灰色 1g
								【卡姿兰新妆登场】不落樱十色眼影盘，打造夏日清甜少女妆，暖阳橘棕，百搭日常不出错，低至满199减100元，点击领券享受叠加优惠",//item.jd.com/2963525.html,2963525,￥32.00,卡姿兰京东自营官方旗舰店,//mall.jd.com/index-1000002523.html?from=pc,美妆
2988013 ,2122,2100+,5,0.98,476416,jd,耳机,"荣耀原装三键线控带麦半入耳式耳机AM116(尊爵版)适用于华为荣耀手机
								【好货抢不停】三键线控带麦半入耳式耳机AM116(尊爵版)适用于华为荣耀手机。【查看更多】",//item.jd.com/2988013.html,2988013,￥49.00,荣耀京东自营旗舰店,//mall.jd.com/index-1000000904.html?from=pc,电子产品
3031035 ,2453,2400+,5,0.99,1801827,jd,薯片,"京东超市	
乐事（Lay's）薯片 休闲零食 104g*3组合装（黄瓜+原味+青柠）
								乐事（Lay's）薯片 休闲零食 104g*3组合装（黄瓜+原味+青柠）",//item.jd.com/3031035.html,3031035,￥19.90,乐事京东自营旗舰店,//mall.jd.com/index-1000010322.html?from=pc,食品
3082122 ,47483,4.7万+,5,0.99,911354,jd,空调,"京东超市	
美的（Midea）1.5匹 变频 智弧 冷暖 智能壁挂式卧室空调挂机 KFR-35GW/WDAA3@
								【20点金靖直播间抽999大额券】京东秒杀价1999！3期免息！高密度银离子滤网，减少细菌滋生，还空调干净的“肺”！0.5度精准调温！查看一级节能高性价爆款",//item.jd.com/3082122.html,3082122,"￥1,999.00",美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
3088512 ,625,600+,5,0.98,301826,jd,薯片,"京东超市	
可比克薯片105g*3分享装心有所薯休闲零食（番茄味+烧烤味+原味) 新老包装随机发货
								【达利园嗨购一夏】自营急速达前2000件低至第二件0元，心动速戳此抢购(此商品不参加上述活动)",//item.jd.com/3088512.html,3088512,￥19.90,可比克京东自营旗舰店,//mall.jd.com/index-1000097324.html?from=pc,食品
3140476 ,1078,1000+,5,0.99,517831,jd,薯片,"京东超市	
粮悦大吃兄 糯米锅巴原味400g 休闲零食薯片饼干出游小吃独立包装
								粮悦大吃兄 糯米锅巴原味400g 休闲零食薯片饼干出游小吃独立包装",//item.jd.com/3140476.html,3140476,￥12.90,粮悦京东自营旗舰店,//mall.jd.com/index-1000078683.html?from=pc,食品
3148542 ,196,100+,5,0.98,25284,jd,挎包,"七匹狼单肩包男士斜挎包男 时尚百搭背包商务电脑包休闲男包 黑色L90833036-01
								【七匹狼男包优选品质，520品牌闪购特卖】5月17日-5月19,满99减15,满199减30,满399减60点击查看！",//item.jd.com/3148542.html,3148542,￥159.00,七匹狼京东自营旗舰店,//mall.jd.com/index-1000001212.html?from=pc,包
3174127 ,901,900+,5,0.97,214322,jd,音响,"乐放（LOYFUN）LF-701 音响 2.0声道USB电脑便携式多媒体迷你小音箱 笔记本桌面有线mini低音炮 支付收款提醒
								适用于网课",//item.jd.com/3174127.html,3174127,￥16.90,,,电子产品
3195185 ,8272,8200+,5,0.99,413878,jd,洗衣机,"海尔（Haier) 10KG变频滚筒洗衣机全自动 防霉抗菌窗垫 防菌率99%EG10014B39GU1
								618提前抢！今日到手价1999！40万+用户评价爆款！行业TOP单品！高温烫洗杀菌，双喷淋除泡沫，AMT窗垫防菌滋生！买它买它！超级新品，戳它",//item.jd.com/3195185.html,3195185,"￥2,199.00",海尔京东自营旗舰店,//mall.jd.com/index-1000001782.html?from=pc,家电
3216664 ,220,200+,5,0.98,43588,jd,电脑包,"新秀丽（Samsonite）双肩包电脑包MacBook苹果联想笔记本15.6英寸 BU1黑色
								新秀丽（Samsonite）双肩包电脑包MacBook苹果联想笔记本15.6英寸 BU1黑色",//item.jd.com/3216664.html,3216664,￥374.00,新秀丽数码京东自营旗舰店,//mall.jd.com/index-1000001215.html?from=pc,包
3236364 ,1130,1100+,5,0.99,538439,jd,眉笔,"京东超市	
卡姿兰（Carslan）自然塑形眉笔（防水防汗 防晕染 持久 显色 新老包装随机发货）02#深棕色1g
								【卡姿兰新妆登场】不落樱十色眼影盘，打造夏日清甜少女妆，暖阳橘棕，百搭日常不出错，低至满199减100元，点击领券享受叠加优惠",//item.jd.com/3236364.html,3236364,￥32.00,卡姿兰京东自营官方旗舰店,//mall.jd.com/index-1000002523.html?from=pc,美妆
3300569 ,3404,3400+,5,0.99,145891,jd,冰箱,"美的(Midea)525升 风冷无霜对开门双门冰箱变频电子控温智能冷藏冷冻节能省电 BCD-525WKPZM(E)
								【每满300减30,领券立减到手2799】【18点-22点购冰冷瓜分5万元京豆】限时晒单送电水壶+3年延保!独立风循环,高效双变频【果润系列新品上市】",//item.jd.com/3300569.html,3300569,"￥3,099.00",美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
3343730 ,1581,1500+,5,0.98,769070,jd,辣条,"京东超市	
三只松鼠休闲零食儿童大辣片刀肉零食特产面素食小吃约辣辣条200g/盒
								【三只松鼠·国民吃货节】自营急速达，详情领神券，超值美食满300减210，限5月18日，立即抢购》",//item.jd.com/3343730.html,3343730,￥10.90,三只松鼠京东自营旗舰店,//mall.jd.com/index-1000015268.html?from=pc,食品
3343744 ,777,700+,5,0.99,895687,jd,薯片,三只松鼠休闲零食膨化小吃薯条原味小贱美式薯条75g/袋,//item.jd.com/3343744.html,3343744,￥14.90,三只松鼠京东自营旗舰店,//mall.jd.com/index-1000015268.html?from=pc,食品
3369677 ,269,200+,5,0.98,79112,jd,粉底,"圣罗兰（YSL）明彩轻垫粉底液 20 SPF35 PA++ 14g（墨水气垫 遮瑕 适合自然肤色）520礼物 送女友 送老婆
								【中文正版，专柜同步】YSL用“心”说爱你！以馥郁唇色，诉说爱恋告白。跟随圣罗兰循迹逐爱！低至满300元减30元！满499元减100元！以爱之名，向爱新生！",//item.jd.com/3369677.html,3369677,￥510.00,圣罗兰（YSL）美妆京东自营专区,//mall.jd.com/index-1000083183.html?from=pc,美妆
3391401 ,745,700+,5,0.98,131831,jd,行李箱,"外交官（Diplomat）镜面扩充层箱子行李箱男女旅行箱万向轮拉杆箱密码箱TC-6013 24英寸 银色
								外交官（Diplomat）镜面扩充层箱子行李箱男女旅行箱万向轮拉杆箱密码箱TC-6013 24英寸 银色",//item.jd.com/3391401.html,3391401,￥499.00,外交官京东自营旗舰店,//mall.jd.com/index-1000000981.html?from=pc,包
3439163 ,247,200+,5,0.98,111563,jd,遮暇,"【520礼物】茵芙莎（IPSA）光透无瑕修饰遮瑕膏 SPF25PA+++ 4.5g
								【520礼物】茵芙莎（IPSA）光透无瑕修饰遮瑕膏 SPF25PA+++ 4.5g",//item.jd.com/3439163.html,3439163,￥290.00,茵芙莎（IPSA）京东自营专区,//mall.jd.com/index-1000102945.html?from=pc,美妆
3444549 ,2115,2100+,5,0.99,241648,jd,冰箱,"容声(Ronshen) 172升 双门家用电冰箱 双温区 经济实用小型两门 节能静音环保 BCD-172D11D
								【518·容声冰箱·星耀大牌】限量追加200名领券享优惠,到手相当959元!16万+好评见证容声口碑,两天约一度电,36db图书馆级静音,实用双温区储鲜【领券】
							
						
								
									容声(Ronshen)BCD-172D11D一键速冻 小型经济两门冰箱  RB56D1021一键脱水 预约洗迷你全自动波轮洗衣机",//item.jd.com/3444549.html,3444549,"￥1,049.00",容声冰箱洗衣机自营旗舰店,//mall.jd.com/index-1000002241.html?from=pc,家电
3459483 ,2624,2600+,5,0.99,218900,jd,冰箱,"容声(Ronshen) 529升 对开门冰箱 风冷无霜 变频 纤薄 抗菌净味 大容量 双开门冰箱 BCD-529WD11HP
								【518·容声冰箱·星耀大牌】限量追加200名领券享优惠,到手相当2599元!抑制细菌滋生率达99.99%,55cm纤薄,矢量双变频,恒温速冻更保鲜【领券】",//item.jd.com/3459483.html,3459483,"￥2,869.00",容声冰箱洗衣机自营旗舰店,//mall.jd.com/index-1000002241.html?from=pc,家电
3482385 ,2209,2200+,5,0.99,78236,jd,冰箱,"美的(Midea)258升 三门冰箱家用一级能效节能省电双变频风冷无霜电冰箱小智能变温 BCD-258WTPZM(E)
								【18点-22点购冰冷瓜分5万元京豆】领券每满300减30,到手不高于2299!晒单送3年延保!保鲜更持久!2天约1度电,wifi智能操作【果润系列新品上市】",//item.jd.com/3482385.html,3482385,"￥2,539.00",美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
3531528 ,85,80+,5,0.99,36287,jd,眉笔,"植村秀（Shu-uemura）自动眉笔灰棕色02 0.3g(自动砍刀眉笔 不易晕染 上色持久）520礼物
								【520礼物，自营品质，正品保证】欧莱雅旗下品牌,洁颜世家植村秀全场满2件8折优惠猛戳抢购",//item.jd.com/3531528.html,3531528,￥255.00,植村秀（Shu-uemura）京东自营专区,//mall.jd.com/index-1000081849.html?from=pc,美妆
3598223 ,1083,1000+,5,0.99,185150,jd,双肩包,"京东超市	
十字勋章瑞士双肩包男15.6英寸笔记本电脑包女商务多功能大容量出差背包旅行包防泼水休闲学生书包CR9001黑色
								十字勋章瑞士双肩包男15.6英寸笔记本电脑包女商务多功能大容量出差背包旅行包防泼水休闲学生书包CR9001黑色",//item.jd.com/3598223.html,3598223,￥99.00,CROSSGEAR京东自营旗舰店,//mall.jd.com/index-1000016102.html?from=pc,包
3650111 ,409,400+,5,0.99,104138,jd,电脑包,"京东超市	
维多利亚旅行者VICTORIATOURIST 电脑包15.6英寸手提电脑包 单肩斜跨商务公文包V7009黑色
								维多利亚旅行者VICTORIATOURIST 电脑包15.6英寸手提电脑包 单肩斜跨商务公文包V7009黑色",//item.jd.com/3650111.html,3650111,￥69.00,维多利亚旅行者箱包京东自营旗舰店,//mall.jd.com/index-1000000984.html?from=pc,包
3721475 ,71,70+,5,0.98,16822,jd,电脑包,"新秀丽手提电脑包14英寸单肩斜跨包 Samsonite苹果笔记本内胆包BP5黑色
								新秀丽手提电脑包14英寸单肩斜跨包 Samsonite苹果笔记本内胆包BP5黑色",//item.jd.com/3721475.html,3721475,￥159.00,新秀丽背包京东自营旗舰店,//mall.jd.com/index-1000017326.html?from=pc,包
3748952 ,556,500+,5,0.98,125294,jd,口红,"【520礼物】雅诗兰黛（Estee Lauder）花漾倾慕唇膏 13# 3.5g（420# 表姐豆沙色 百搭 显白 口红 送女友）
								【自营品质，正品保证】雅诗兰黛部分产品低至499减150，抵御肌肤初老迹象，柔润细嫩透出好气色。点击查看吧~",//item.jd.com/3748952.html,3748952,￥259.00,雅诗兰黛京东自营专区,//mall.jd.com/index-1000003270.html?from=pc,美妆
3754169 ,2282,2200+,5,0.99,2359920,jd,薯片,"京东超市	
良品铺子酥脆薄饼海苔味早餐饼干薯片儿童零食休闲零食网红食品小吃小零食300g
								【良品铺子·好物正开抢】【自营·急速达】【专区满199立减120】立即抢购》》",//item.jd.com/3754169.html,3754169,￥21.90,良品铺子京东自营旗舰店,//mall.jd.com/index-1000006804.html?from=pc,食品
3761983 ,4203,4200+,5,0.99,115866,jd,空调,"京东超市	
美的（Midea）3匹 风淳 远距离送风 WIFI智能操控 冷暖立式客厅空调立式柜机KFR-72LW/WPCD3@
								【20点金靖直播间抽999大额券】联系客服领30元券！高密度银离子滤网高效呵护全家健康！热干燥清洁，减少细菌滋生！大出风口送风，磅礴气流广覆盖！更多惊喜猛戳",//item.jd.com/3761983.html,3761983,"￥3,999.00",美的京东自营官方旗舰店,//mall.jd.com/index-1000282702.html?from=pc,家电
3767541 ,7308,7300+,5,0.99,1669151,jd,耳机,"小米活塞耳机 清新版 黑 入耳式手机耳机 通用耳麦
								【五月告白季，小米耳机上新】铝合金音腔，第三代平衡阻尼系统，3.5mm接口通用_真·性价比新品",//item.jd.com/3767541.html,3767541,￥29.00,小米京东自营旗舰店,//mall.jd.com/index-1000004123.html?from=pc,电子产品
3865855 ,142,100+,5,0.99,51307,jd,可乐,"可口可乐 Coca-Cola 汽水 碳酸饮料 1.25L*12瓶 整箱装 可口可乐公司出品 新老包装随机发货
								缤纷水饮，低至5折快来",//item.jd.com/3865855.html,3865855,￥65.00,可口可乐京东自营旗舰店,//mall.jd.com/index-1000014286.html?from=pc,食品
3867507 ,2161,2100+,5,0.99,815737,jd,可乐,"京东超市	
可口可乐 Coca-Cola 汽水 碳酸饮料 300ml*24瓶 整箱装 可口可乐公司出品
								缤纷水饮，低至5折快来",//item.jd.com/3867507.html,3867507,￥39.90,可口可乐京东自营旗舰店,//mall.jd.com/index-1000014286.html?from=pc,食品
3877541 ,328,300+,5,0.99,201394,jd,遮暇,"京东超市	
美宝莲 MAYBELLINE 橡皮擦遮瑕笔 120 自然偏白 6ml（遮眼袋黑眼圈痘痘痘印遮瑕膏遮瑕液平价）
								【520礼在京东】海淘爆品，一笔多用橡皮擦，搭配重磅新品Superstay粉底液，防水防汗全天持妆，轻松打造夏日妆容，清爽不粘腻，立刻戳我选购",//item.jd.com/3877541.html,3877541,￥88.80,美宝莲京东自营官方旗舰店,//mall.jd.com/index-1000002522.html?from=pc,美妆
3897368 ,629,600+,5,0.99,636961,jd,鸭脖,"京东超市	
三只松鼠鸭脖 休闲零食 鸭肉干肉脯 卤味零食小吃 鸭脖子甜辣味154g
								【三只松鼠·国民吃货节】自营急速达，详情领神券，超值美食满300减210，限5月18日，立即抢购》",//item.jd.com/3897368.html,3897368,￥32.90,三只松鼠京东自营旗舰店,//mall.jd.com/index-1000015268.html?from=pc,食品
3904863 ,661,600+,5,0.99,326154,jd,可乐,"京东超市	
芬达 Fanta 橙味 汽水 碳酸饮料 330ml*24罐 整箱装 可口可乐公司出品
								缤纷水饮，低至5折快来",//item.jd.com/3904863.html,3904863,￥43.90,可口可乐京东自营旗舰店,//mall.jd.com/index-1000014286.html?from=pc,食品
3904897 ,428,400+,5,0.99,196173,jd,可乐,"可口可乐 Coca-Cola 健怡 汽水 碳酸饮料 330ml*24罐 整箱装 可口可乐公司出品 新老包装随机发货
								缤纷水饮，低至5折快来",//item.jd.com/3904897.html,3904897,￥55.00,可口可乐京东自营旗舰店,//mall.jd.com/index-1000014286.html?from=pc,食品
3920711 ,74,70+,5,0.97,9504,jd,钱包,"COACH 蔻驰 奢侈品 男士黑色皮质长款钱包钱夹 F58113 BLK
								COACH 蔻驰 奢侈品 男士黑色皮质长款钱包钱夹 F58113 BLK",//item.jd.com/3920711.html,3920711,￥639.00,COACH京东自营店,//mall.jd.com/index-1000002971.html?from=pc,包
3924063 ,1180,1100+,5,0.99,774820,jd,鸭脖,"京东超市	
良品铺子零食礼盒 鸭肉大礼包 卤味鸭脖鸭掌鸭舌肉类零食大礼包一整箱送女友 休闲零食小吃礼盒490g*1
								【良品铺子·好物正开抢】【自营·急速达】【10万份爆款第2件0元】戳我抢,抢,抢！",//item.jd.com/3924063.html,3924063,￥54.90,良品铺子京东自营旗舰店,//mall.jd.com/index-1000006804.html?from=pc,食品
